Edition,Entity_code,GLOBAL_ID,Series_with_units,Rank,Value
2014,DOM,NRI.C.08,Pillar 8. Government usage (1-7),81,3.949321481
2012,DZA,NRI.C.08,Pillar 8. Government usage (1-7),135,2.6391696522
2013,DZA,NRI.C.08,Pillar 8. Government usage (1-7),139,2.6500646139
2014,DZA,NRI.C.08,Pillar 8. Government usage (1-7),134,2.9715704507
2012,ECU,NRI.C.08,Pillar 8. Government usage (1-7),96,3.45296
2013,ECU,NRI.C.08,Pillar 8. Government usage (1-7),94,3.793751
2014,ECU,NRI.C.08,Pillar 8. Government usage (1-7),62,4.1323017807
2012,EGY,NRI.C.08,Pillar 8. Government usage (1-7),51,4.0976939186
2013,EGY,NRI.C.08,Pillar 8. Government usage (1-7),80,3.9192214921
2014,EGY,NRI.C.08,Pillar 8. Government usage (1-7),113,3.4924622747
2012,ESP,NRI.C.08,Pillar 8. Government usage (1-7),40,4.42786895
2013,ESP,NRI.C.08,Pillar 8. Government usage (1-7),42,4.4581695825
2014,ESP,NRI.C.08,Pillar 8. Government usage (1-7),44,4.43669934
2012,EST,NRI.C.08,Pillar 8. Government usage (1-7),16,4.8871963472
2013,EST,NRI.C.08,Pillar 8. Government usage (1-7),17,5.3642079249
2014,EST,NRI.C.08,Pillar 8. Government usage (1-7),12,5.4516184947
2012,ETH,NRI.C.08,Pillar 8. Government usage (1-7),85,3.6213025278
2013,ETH,NRI.C.08,Pillar 8. Government usage (1-7),83,3.9060983625
2014,ETH,NRI.C.08,Pillar 8. Government usage (1-7),83,3.8985930861
2012,FIN,NRI.C.08,Pillar 8. Government usage (1-7),17,4.8813463637
2013,FIN,NRI.C.08,Pillar 8. Government usage (1-7),10,5.5471748681
2014,FIN,NRI.C.08,Pillar 8. Government usage (1-7),8,5.5726330281
2012,FRA,NRI.C.08,Pillar 8. Government usage (1-7),18,4.8557299193
2013,FRA,NRI.C.08,Pillar 8. Government usage (1-7),25,5.0181183968
2014,FRA,NRI.C.08,Pillar 8. Government usage (1-7),28,4.9626964013
2012,GAB,NRI.C.08,Pillar 8. Government usage (1-7),,
2013,GAB,NRI.C.08,Pillar 8. Government usage (1-7),120,3.2965843333
2014,GAB,NRI.C.08,Pillar 8. Government usage (1-7),122,3.2566097713
2012,GBR,NRI.C.08,Pillar 8. Government usage (1-7),7,5.2671304359
2013,GBR,NRI.C.08,Pillar 8. Government usage (1-7),9,5.5523234564
2014,GBR,NRI.C.08,Pillar 8. Government usage (1-7),17,5.3531859848
2012,GEO,NRI.C.08,Pillar 8. Government usage (1-7),90,3.526387639
2013,GEO,NRI.C.08,Pillar 8. Government usage (1-7),63,4.1380705
2014,GEO,NRI.C.08,Pillar 8. Government usage (1-7),55,4.2442794296
2012,GHA,NRI.C.08,Pillar 8. Government usage (1-7),109,3.3150874503
2013,GHA,NRI.C.08,Pillar 8. Government usage (1-7),89,3.8115427534
2014,GHA,NRI.C.08,Pillar 8. Government usage (1-7),85,3.8762101472
2012,GIN,NRI.C.08,Pillar 8. Government usage (1-7),,
2013,GIN,NRI.C.08,Pillar 8. Government usage (1-7),133,3.0211916667
2014,GIN,NRI.C.08,Pillar 8. Government usage (1-7),139,2.8398599149
2012,GMB,NRI.C.08,Pillar 8. Government usage (1-7),68,3.8500314044
2013,GMB,NRI.C.08,Pillar 8. Government usage (1-7),53,4.2822508994
2014,GMB,NRI.C.08,Pillar 8. Government usage (1-7),56,4.2437177746
2012,GRC,NRI.C.08,Pillar 8. Government usage (1-7),102,3.3918857193
2013,GRC,NRI.C.08,Pillar 8. Government usage (1-7),118,3.342601771
2014,GRC,NRI.C.08,Pillar 8. Government usage (1-7),117,3.4495939753
2012,GTM,NRI.C.08,Pillar 8. Government usage (1-7),121,3.0172945625
2013,GTM,NRI.C.08,Pillar 8. Government usage (1-7),114,3.5088962269
2014,GTM,NRI.C.08,Pillar 8. Government usage (1-7),109,3.5676648108
2012,GUY,NRI.C.08,Pillar 8. Government usage (1-7),80,3.6586562392
2013,GUY,NRI.C.08,Pillar 8. Government usage (1-7),85,3.868817368
2014,GUY,NRI.C.08,Pillar 8. Government usage (1-7),87,3.8060729875
2012,HKG,NRI.C.08,Pillar 8. Government usage (1-7),15,5.0310386613
2013,HKG,NRI.C.08,Pillar 8. Government usage (1-7),30,4.8665890938
2014,HKG,NRI.C.08,Pillar 8. Government usage (1-7),24,5.0663560047
2012,HND,NRI.C.08,Pillar 8. Government usage (1-7),107,3.3333742158
2013,HND,NRI.C.08,Pillar 8. Government usage (1-7),127,3.1687316199
2014,HND,NRI.C.08,Pillar 8. Government usage (1-7),133,2.9770962128
2012,HRV,NRI.C.08,Pillar 8. Government usage (1-7),82,3.6366406833
2013,HRV,NRI.C.08,Pillar 8. Government usage (1-7),73,3.9947699209
2014,HRV,NRI.C.08,Pillar 8. Government usage (1-7),65,4.078406572
2012,HTI,NRI.C.08,Pillar 8. Government usage (1-7),141,2.1144693333
2013,HTI,NRI.C.08,Pillar 8. Government usage (1-7),144,2.3644817765
2014,HTI,NRI.C.08,Pillar 8. Government usage (1-7),147,2.4627885442
2012,HUN,NRI.C.08,Pillar 8. Government usage (1-7),60,3.9546006028
2013,HUN,NRI.C.08,Pillar 8. Government usage (1-7),69,4.0307515373
2014,HUN,NRI.C.08,Pillar 8. Government usage (1-7),69,4.0426499442
2012,IDN,NRI.C.08,Pillar 8. Government usage (1-7),75,3.6991464
2013,IDN,NRI.C.08,Pillar 8. Government usage (1-7),58,4.2037011893
2014,IDN,NRI.C.08,Pillar 8. Government usage (1-7),49,4.3142569943
2012,IND,NRI.C.08,Pillar 8. Government usage (1-7),46,4.2633987876
2013,IND,NRI.C.08,Pillar 8. Government usage (1-7),40,4.547873227
2014,IND,NRI.C.08,Pillar 8. Government usage (1-7),41,4.4796874483
2012,IRL,NRI.C.08,Pillar 8. Government usage (1-7),47,4.2575823608
2013,IRL,NRI.C.08,Pillar 8. Government usage (1-7),43,4.4445203652
2014,IRL,NRI.C.08,Pillar 8. Government usage (1-7),45,4.4303372063
2012,IRN,NRI.C.08,Pillar 8. Government usage (1-7),92,3.5054798305
2013,IRN,NRI.C.08,Pillar 8. Government usage (1-7),71,3.9955150294
2014,IRN,NRI.C.08,Pillar 8. Government usage (1-7),91,3.7635185425
2012,ISL,NRI.C.08,Pillar 8. Government usage (1-7),42,4.3534510355
2013,ISL,NRI.C.08,Pillar 8. Government usage (1-7),50,4.322475396
2014,ISL,NRI.C.08,Pillar 8. Government usage (1-7),53,4.2763119784
2012,ISR,NRI.C.08,Pillar 8. Government usage (1-7),24,4.7387271357
2013,ISR,NRI.C.08,Pillar 8. Government usage (1-7),20,5.2296987667
2014,ISR,NRI.C.08,Pillar 8. Government usage (1-7),19,5.1910343505
2012,ITA,NRI.C.08,Pillar 8. Government usage (1-7),113,3.2386875396
2013,ITA,NRI.C.08,Pillar 8. Government usage (1-7),108,3.6226488637
2014,ITA,NRI.C.08,Pillar 8. Government usage (1-7),112,3.4936651149
2012,JAM,NRI.C.08,Pillar 8. Government usage (1-7),78,3.6773775941
2013,JAM,NRI.C.08,Pillar 8. Government usage (1-7),97,3.7562813479
2014,JAM,NRI.C.08,Pillar 8. Government usage (1-7),104,3.6200857738
2012,JOR,NRI.C.08,Pillar 8. Government usage (1-7),37,4.4847655667
2013,JOR,NRI.C.08,Pillar 8. Government usage (1-7),56,4.2168195905
2014,JOR,NRI.C.08,Pillar 8. Government usage (1-7),52,4.2839553333
2012,JPN,NRI.C.08,Pillar 8. Government usage (1-7),21,4.8316056622
2013,JPN,NRI.C.08,Pillar 8. Government usage (1-7),27,4.9801948898
2014,JPN,NRI.C.08,Pillar 8. Government usage (1-7),22,5.1507721609
2012,KAZ,NRI.C.08,Pillar 8. Government usage (1-7),41,4.3917196667
2013,KAZ,NRI.C.08,Pillar 8. Government usage (1-7),23,5.1333319748
2014,KAZ,NRI.C.08,Pillar 8. Government usage (1-7),23,5.1215146587
2012,KEN,NRI.C.08,Pillar 8. Government usage (1-7),67,3.8668593813
2013,KEN,NRI.C.08,Pillar 8. Government usage (1-7),44,4.4283450691
2014,KEN,NRI.C.08,Pillar 8. Government usage (1-7),46,4.4100124453
2012,KGZ,NRI.C.08,Pillar 8. Government usage (1-7),126,2.9862932918
2013,KGZ,NRI.C.08,Pillar 8. Government usage (1-7),130,3.0843314333
2014,KGZ,NRI.C.08,Pillar 8. Government usage (1-7),132,2.9993389675
2012,KHM,NRI.C.08,Pillar 8. Government usage (1-7),88,3.5748445255
2013,KHM,NRI.C.08,Pillar 8. Government usage (1-7),103,3.6884808041
2014,KHM,NRI.C.08,Pillar 8. Government usage (1-7),114,3.4818465392
2012,KOR,NRI.C.08,Pillar 8. Government usage (1-7),1,5.8967272222
2013,KOR,NRI.C.08,Pillar 8. Government usage (1-7),3,5.8860056667
2014,KOR,NRI.C.08,Pillar 8. Government usage (1-7),3,5.8543406209
2012,KWT,NRI.C.08,Pillar 8. Government usage (1-7),84,3.6263175808
2013,KWT,NRI.C.08,Pillar 8. Government usage (1-7),105,3.6295415966
2014,KWT,NRI.C.08,Pillar 8. Government usage (1-7),105,3.602383418
2012,LAO,NRI.C.08,Pillar 8. Government usage (1-7),,
2013,LAO,NRI.C.08,Pillar 8. Government usage (1-7),,
2014,LAO,NRI.C.08,Pillar 8. Government usage (1-7),89,3.795452
2012,LBN,NRI.C.08,Pillar 8. Government usage (1-7),138,2.4663202798
2013,LBN,NRI.C.08,Pillar 8. Government usage (1-7),134,2.8968935302
2014,LBN,NRI.C.08,Pillar 8. Government usage (1-7),136,2.9275579351
2012,LBR,NRI.C.08,Pillar 8. Government usage (1-7),,
2013,LBR,NRI.C.08,Pillar 8. Government usage (1-7),109,3.5902653333
2014,LBR,NRI.C.08,Pillar 8. Government usage (1-7),124,3.2446536063
2012,LBY,NRI.C.08,Pillar 8. Government usage (1-7),,
2013,LBY,NRI.C.08,Pillar 8. Government usage (1-7),143,2.442187
2014,LBY,NRI.C.08,Pillar 8. Government usage (1-7),148,2.1275434444
2012,LKA,NRI.C.08,Pillar 8. Government usage (1-7),43,4.3186180667
2013,LKA,NRI.C.08,Pillar 8. Government usage (1-7),57,4.2037365
2014,LKA,NRI.C.08,Pillar 8. Government usage (1-7),43,4.4374973163
2012,LSO,NRI.C.08,Pillar 8. Government usage (1-7),129,2.9349815875
2013,LSO,NRI.C.08,Pillar 8. Government usage (1-7),128,3.1218581788
2014,LSO,NRI.C.08,Pillar 8. Government usage (1-7),135,2.9320680468
2012,LTU,NRI.C.08,Pillar 8. Government usage (1-7),49,4.1344035228
2013,LTU,NRI.C.08,Pillar 8. Government usage (1-7),36,4.604692574
2014,LTU,NRI.C.08,Pillar 8. Government usage (1-7),37,4.6009657762
2012,LUX,NRI.C.08,Pillar 8. Government usage (1-7),20,4.8345926072
2013,LUX,NRI.C.08,Pillar 8. Government usage (1-7),13,5.4070641729
2014,LUX,NRI.C.08,Pillar 8. Government usage (1-7),10,5.4793600402
2012,LVA,NRI.C.08,Pillar 8. Government usage (1-7),76,3.6968835652
2013,LVA,NRI.C.08,Pillar 8. Government usage (1-7),75,3.9877904248
2014,LVA,NRI.C.08,Pillar 8. Government usage (1-7),78,3.9730335521
2012,MAR,NRI.C.08,Pillar 8. Government usage (1-7),70,3.7450833333
2013,MAR,NRI.C.08,Pillar 8. Government usage (1-7),81,3.9153564134
2014,MAR,NRI.C.08,Pillar 8. Government usage (1-7),92,3.7611391322
2012,MDA,NRI.C.08,Pillar 8. Government usage (1-7),94,3.4760943141
2013,MDA,NRI.C.08,Pillar 8. Government usage (1-7),76,3.9676930909
2014,MDA,NRI.C.08,Pillar 8. Government usage (1-7),75,3.9923524758
2012,MDG,NRI.C.08,Pillar 8. Government usage (1-7),130,2.7752190026
2013,MDG,NRI.C.08,Pillar 8. Government usage (1-7),131,3.0539773288
2014,MDG,NRI.C.08,Pillar 8. Government usage (1-7),126,3.2232687379
2012,MEX,NRI.C.08,Pillar 8. Government usage (1-7),66,3.8679714348
2013,MEX,NRI.C.08,Pillar 8. Government usage (1-7),39,4.5545014769
2014,MEX,NRI.C.08,Pillar 8. Government usage (1-7),40,4.4956638207
2012,MKD,NRI.C.08,Pillar 8. Government usage (1-7),63,3.9040645105
2013,MKD,NRI.C.08,Pillar 8. Government usage (1-7),54,4.2659760327
2014,MKD,NRI.C.08,Pillar 8. Government usage (1-7),47,4.4071552357
2012,MLI,NRI.C.08,Pillar 8. Government usage (1-7),83,3.6314460676
2013,MLI,NRI.C.08,Pillar 8. Government usage (1-7),77,3.955163997
2014,MLI,NRI.C.08,Pillar 8. Government usage (1-7),82,3.9122726514
2012,MLT,NRI.C.08,Pillar 8. Government usage (1-7),11,5.1616751704
2013,MLT,NRI.C.08,Pillar 8. Government usage (1-7),16,5.3671956424
2014,MLT,NRI.C.08,Pillar 8. Government usage (1-7),13,5.4043461433
2012,MMR,NRI.C.08,Pillar 8. Government usage (1-7),,
2013,MMR,NRI.C.08,Pillar 8. Government usage (1-7),,
2014,MMR,NRI.C.08,Pillar 8. Government usage (1-7),143,2.6476766667
2012,MNE,NRI.C.08,Pillar 8. Government usage (1-7),53,4.0895817735
2013,MNE,NRI.C.08,Pillar 8. Government usage (1-7),47,4.3935159511
2014,MNE,NRI.C.08,Pillar 8. Government usage (1-7),51,4.2984169827
2012,MNG,NRI.C.08,Pillar 8. Government usage (1-7),44,4.3166649909
2013,MNG,NRI.C.08,Pillar 8. Government usage (1-7),66,4.0556461483
2014,MNG,NRI.C.08,Pillar 8. Government usage (1-7),71,4.0181081678
2012,MOZ,NRI.C.08,Pillar 8. Government usage (1-7),91,3.5104045222
2013,MOZ,NRI.C.08,Pillar 8. Government usage (1-7),106,3.6242350322
2014,MOZ,NRI.C.08,Pillar 8. Government usage (1-7),110,3.5463145453
2012,MRT,NRI.C.08,Pillar 8. Government usage (1-7),136,2.6286079725
2013,MRT,NRI.C.08,Pillar 8. Government usage (1-7),137,2.787551617
2014,MRT,NRI.C.08,Pillar 8. Government usage (1-7),146,2.5263695784
2012,MUS,NRI.C.08,Pillar 8. Government usage (1-7),52,4.0964435764
2013,MUS,NRI.C.08,Pillar 8. Government usage (1-7),49,4.3357493038
2014,MUS,NRI.C.08,Pillar 8. Government usage (1-7),48,4.3357484639
2012,MWI,NRI.C.08,Pillar 8. Government usage (1-7),124,3.0069422867
2013,MWI,NRI.C.08,Pillar 8. Government usage (1-7),122,3.2749199147
2014,MWI,NRI.C.08,Pillar 8. Government usage (1-7),125,3.2310700356
2012,MYS,NRI.C.08,Pillar 8. Government usage (1-7),6,5.3513027628
2013,MYS,NRI.C.08,Pillar 8. Government usage (1-7),7,5.5703961245
2014,MYS,NRI.C.08,Pillar 8. Government usage (1-7),9,5.5519297901
2012,NAM,NRI.C.08,Pillar 8. Government usage (1-7),108,3.3310192718
2013,NAM,NRI.C.08,Pillar 8. Government usage (1-7),116,3.4347067104
2014,NAM,NRI.C.08,Pillar 8. Government usage (1-7),116,3.4668036501
2012,NGA,NRI.C.08,Pillar 8. Government usage (1-7),116,3.1342105124
2013,NGA,NRI.C.08,Pillar 8. Government usage (1-7),113,3.5188455773
2014,NGA,NRI.C.08,Pillar 8. Government usage (1-7),111,3.5400791346
2012,NIC,NRI.C.08,Pillar 8. Government usage (1-7),132,2.6972831833
2013,NIC,NRI.C.08,Pillar 8. Government usage (1-7),125,3.2143862441
2014,NIC,NRI.C.08,Pillar 8. Government usage (1-7),123,3.2522253632
2012,NLD,NRI.C.08,Pillar 8. Government usage (1-7),19,4.8434645586
2013,NLD,NRI.C.08,Pillar 8. Government usage (1-7),15,5.3864104521
2014,NLD,NRI.C.08,Pillar 8. Government usage (1-7),14,5.4009474379
2012,NOR,NRI.C.08,Pillar 8. Government usage (1-7),13,5.0806921664
2013,NOR,NRI.C.08,Pillar 8. Government usage (1-7),14,5.3936941265
2014,NOR,NRI.C.08,Pillar 8. Government usage (1-7),15,5.3597422706
2012,NPL,NRI.C.08,Pillar 8. Government usage (1-7),128,2.94869208
2013,NPL,NRI.C.08,Pillar 8. Government usage (1-7),124,3.2146540256
2014,NPL,NRI.C.08,Pillar 8. Government usage (1-7),130,3.0736523
2012,NZL,NRI.C.08,Pillar 8. Government usage (1-7),14,5.0415282362
2013,NZL,NRI.C.08,Pillar 8. Government usage (1-7),18,5.2891523494
2014,NZL,NRI.C.08,Pillar 8. Government usage (1-7),18,5.3381002442
2012,OMN,NRI.C.08,Pillar 8. Government usage (1-7),29,4.653282378
2013,OMN,NRI.C.08,Pillar 8. Government usage (1-7),21,5.1447252207
2014,OMN,NRI.C.08,Pillar 8. Government usage (1-7),20,5.178179
2012,PAK,NRI.C.08,Pillar 8. Government usage (1-7),103,3.390523837
2013,PAK,NRI.C.08,Pillar 8. Government usage (1-7),110,3.5600381708
2014,PAK,NRI.C.08,Pillar 8. Government usage (1-7),118,3.4312935014
2012,PAN,NRI.C.08,Pillar 8. Government usage (1-7),55,4.0676929858
2013,PAN,NRI.C.08,Pillar 8. Government usage (1-7),37,4.6014028147
2014,PAN,NRI.C.08,Pillar 8. Government usage (1-7),39,4.563734924
2012,PER,NRI.C.08,Pillar 8. Government usage (1-7),73,3.7206101828
2013,PER,NRI.C.08,Pillar 8. Government usage (1-7),90,3.8087311844
2014,PER,NRI.C.08,Pillar 8. Government usage (1-7),94,3.7524822551
2012,PHL,NRI.C.08,Pillar 8. Government usage (1-7),79,3.6600823029
2013,PHL,NRI.C.08,Pillar 8. Government usage (1-7),67,4.0359263822
2014,PHL,NRI.C.08,Pillar 8. Government usage (1-7),67,4.0608759539
2012,POL,NRI.C.08,Pillar 8. Government usage (1-7),99,3.4344688838
2013,POL,NRI.C.08,Pillar 8. Government usage (1-7),107,3.6229009213
2014,POL,NRI.C.08,Pillar 8. Government usage (1-7),108,3.5706104979
2012,PRI,NRI.C.08,Pillar 8. Government usage (1-7),54,4.0735861845
2013,PRI,NRI.C.08,Pillar 8. Government usage (1-7),46,4.4015307612
2014,PRI,NRI.C.08,Pillar 8. Government usage (1-7),63,4.1236970453
2012,PRT,NRI.C.08,Pillar 8. Government usage (1-7),23,4.7534712685
2013,PRT,NRI.C.08,Pillar 8. Government usage (1-7),28,4.9343943708
2014,PRT,NRI.C.08,Pillar 8. Government usage (1-7),33,4.8092847744
2012,PRY,NRI.C.08,Pillar 8. Government usage (1-7),131,2.7223929651
2013,PRY,NRI.C.08,Pillar 8. Government usage (1-7),123,3.2737991245
2014,PRY,NRI.C.08,Pillar 8. Government usage (1-7),120,3.3270497845
2012,QAT,NRI.C.08,Pillar 8. Government usage (1-7),22,4.78128
2013,QAT,NRI.C.08,Pillar 8. Government usage (1-7),5,5.7546349253
2014,QAT,NRI.C.08,Pillar 8. Government usage (1-7),4,5.7684560322
2012,ROU,NRI.C.08,Pillar 8. Government usage (1-7),105,3.3626441863
2013,ROU,NRI.C.08,Pillar 8. Government usage (1-7),96,3.7615785177
2014,ROU,NRI.C.08,Pillar 8. Government usage (1-7),90,3.7671524617
2012,RUS,NRI.C.08,Pillar 8. Government usage (1-7),71,3.7320816391
2013,RUS,NRI.C.08,Pillar 8. Government usage (1-7),74,3.9931667278
2014,RUS,NRI.C.08,Pillar 8. Government usage (1-7),61,4.1339635212
2012,RWA,NRI.C.08,Pillar 8. Government usage (1-7),31,4.6092649064
2013,RWA,NRI.C.08,Pillar 8. Government usage (1-7),59,4.197719
2014,RWA,NRI.C.08,Pillar 8. Government usage (1-7),29,4.9587231802
2012,SAU,NRI.C.08,Pillar 8. Government usage (1-7),25,4.701867
2013,SAU,NRI.C.08,Pillar 8. Government usage (1-7),6,5.7301564205
2014,SAU,NRI.C.08,Pillar 8. Government usage (1-7),6,5.6181222808
2012,SEN,NRI.C.08,Pillar 8. Government usage (1-7),57,3.9774849213
2013,SEN,NRI.C.08,Pillar 8. Government usage (1-7),82,3.912400033
2014,SEN,NRI.C.08,Pillar 8. Government usage (1-7),88,3.8021058688
2012,SGP,NRI.C.08,Pillar 8. Government usage (1-7),2,5.7754155715
2013,SGP,NRI.C.08,Pillar 8. Government usage (1-7),1,6.2859302646
2014,SGP,NRI.C.08,Pillar 8. Government usage (1-7),1,6.2638931372
2012,SLE,NRI.C.08,Pillar 8. Government usage (1-7),,
2013,SLE,NRI.C.08,Pillar 8. Government usage (1-7),119,3.328782
2014,SLE,NRI.C.08,Pillar 8. Government usage (1-7),119,3.3478736
2012,SLV,NRI.C.08,Pillar 8. Government usage (1-7),110,3.2839390714
2013,SLV,NRI.C.08,Pillar 8. Government usage (1-7),88,3.825484421
2014,SLV,NRI.C.08,Pillar 8. Government usage (1-7),74,4.0023810043
2012,SRB,NRI.C.08,Pillar 8. Government usage (1-7),115,3.1994608079
2013,SRB,NRI.C.08,Pillar 8. Government usage (1-7),104,3.643091525
2014,SRB,NRI.C.08,Pillar 8. Government usage (1-7),100,3.6872643379
2012,SUR,NRI.C.08,Pillar 8. Government usage (1-7),133,2.664548
